id,target
13ce64e5b9,0
13ce81cf17,0
13ce91b8c0,0
13ce937a24,1
13ce9c221b,0
13cebb7095,1
13ced65b60,0
13ceda0339,1
13cedfc8c3,0
13cf2c4584,1
13cf78ca9f,1
13cf9164be,0
13cf9eb6a3,0
13cff1a459,0
13d04c5b72,1
13d050811c,1
13d0872eb7,1
13d0a3c182,1
13d0cfbd95,0
13d0ee69fc,1
13d11990dd,0
13d1450229,0
13d18891a0,1
13d1904e31,1
13d1b8860c,0
13d1c281d5,1
13d21cd55d,0
13d21e9974,1
13d28669c0,0
13d2b708b5,1
13d2f1ffdb,1
13d2fe8a50,1
13d3036508,1
13d32ac97f,0
13d33d302b,1
13d34d1cec,1
13d35c1cf5,1
13d367e162,0
13d36f75ca,1
13d394b74f,0
13d3c99915,1
13d3ee8582,0
13d3f7be6d,0
13d49137d8,0
13d49225f8,0
13d49ad16a,1
13d4cdcbff,1
13d52f851b,1
13d55e2781,0
13d5774f21,0
13d591c0c2,1
13d5a64782,1
13d5ce29f5,0
13d6058837,1
13d620ef72,0
13d66d38e9,0
13d68e71c4,1
13d6c8cb4d,0
13d6ee3d15,1
13d71cbcde,0
13d75de2cf,0
13d788f0bf,0
13d7b84706,1
13d7c29f0e,1
13d826c470,0
13d843642c,0
13d849cd2d,0
13d84bf239,0
13d84c832f,0
13d84e0ad5,1
13d86a8271,1
13d8893315,0
13d8b7f8c6,0
13d8d20ce9,0
13d8d67c10,1
13d8e3a1f5,1
13d921c6d7,0
13d9688941,1
13d9b98afd,0
13d9c786eb,0
13d9c9edf4,0
13d9cd1990,1
13da058d6d,1
13da43580e,0
13da453014,1
13da49b6fa,1
13da821da1,1
13da8acfde,0
13daf4b683,1
13db05c29c,0
13db76d1bd,0
13db7c9bda,1
13dbea49aa,0
13dc5cd5e6,1
13dc60afd9,0
13dc8d8f7f,1
13dc8ec775,1
13dc9cb8d5,1
13dcaa9ecd,1
13dce8b14a,0
13dd04d94f,1
13dd075461,1
13dd10ff32,0
13dd1e4165,0
13dd21fb23,0
13dd3f81ce,0
13dd488371,0
13dd62be19,1
13dd85d8c1,1
13ddc3dff5,0
13ddeba96b,1
13de2456e5,0
13de88ca8c,0
13de9d6578,1
13dea424f9,1
13ded5304b,1
13dee030d9,1
13def3aa1d,0
13df413c2c,0
13df616542,1
13df6ac44b,1
13df8ddb86,1
13df9bd440,0
13dfe40b9c,0
13e04c14eb,0
13e052af5f,0
13e0945811,0
13e0b3e54b,1
13e0b521d2,0
13e0bc56dd,1
13e0c102ee,1
13e0cf40f4,1
13e0e21df2,0
13e0e99d6c,1
13e1787301,1
13e1adab23,1
13e1e79f80,1
13e1f9fb5c,0
13e2077447,0
13e2153d63,0
13e22b3ab6,0
13e23b0620,0
13e27436f6,1
13e286bd33,0
13e2e791ff,1
13e3046828,0
13e35523ca,1
13e3735334,1
13e38a6c9e,1
13e38c1477,0
13e3d49280,0
13e3e6aae1,1
13e3eaef38,0
13e3fc51e4,1
13e43cc804,1
13e450ae16,1
13e459d43b,0
13e4685e09,1
13e4778ad7,1
13e485d465,0
13e49005e5,0
13e4be6d0d,1
13e4c48909,1
13e4c77152,1
13e4cee281,1
13e4ed16a4,1
13e4f2e27e,0
13e5095a69,0
13e5126aae,1
13e532f186,0
13e541d666,0
13e55c9fa8,0
13e56c0373,0
13e59aabb6,1
13e5a4ca89,1
13e5bb6740,0
13e61224d0,1
13e625ae81,0
13e62ad787,0
13e62c40cc,1
13e63b080e,1
13e6486f7a,0
13e65ab790,0
13e66bd8e9,0
13e693ca7e,0
13e69a9fb5,1
13e6da507d,0
13e6ec016f,1
13e72e6c2e,0
13e732a955,0
13e746a483,0
13e7519849,1
13e7613f35,0
13e7a69595,1
13e7e5a28b,1
13e809ba8b,1
13e81edb63,0
13e853b156,0
13e86e6d49,1
13e8780ff9,0
13e87c35e1,0
13e8b17aea,1
13e8c20b1a,1
13e8c2b155,0
13e8c2b6d9,0
13e90475e5,1
13e92fc1e3,1
13e939b33a,1
13e9564de4,1
13e95f8ede,1
13e9e82476,1
13ea2b9d8f,1
13ea342e81,0
13ea9acbac,0
13eaaeee2d,0
13eaf6b3ba,0
13eb245c17,0
13eb256e58,1
13eb31877f,0
13eb8e5c61,0
13ebdb6205,0
13ebe974a0,1
13ec2191cd,1
13ec22002a,1
13ec35966f,0
13ec382378,0
13ec423dd5,0
13ec452a64,0
13ec47fda4,0
13ec74fa2e,0
13ec7a17d5,0
13ec8cfac4,0
13eca07240,0
13ecc9125b,0
13ece04804,0
13ed1a78d6,0
13ed1c6f78,1
13ed1d376d,0
13ed74e717,1
13edcda4e1,0
13edcdea36,0
13ede99aea,1
13edf67669,0
13ee0da05e,1
13ee2712ce,1
13ee2eb55b,1
13ee5123fe,1
13ee5a5dcd,0
13ee66b53b,1
13ee94a7d0,0
13eef3676c,1
13ef2fe522,0
13ef36c61f,1
13ef3909a5,0
13ef641fbf,1
13ef803ecc,0
13ef804fbc,0
13ef82460a,0
13ef8a1a67,1
13efc4dfb9,0
13efcd2686,0
13efce1565,0
13efed070b,0
13f0254e84,1
13f02e44ac,1
13f09af2fb,0
13f0a3ff5f,1
13f0c57247,1
13f10b129b,0
13f10c5b44,0
13f12aedfd,1
13f15e196e,1
13f198ee14,0
13f1b891c4,0
13f1c23fc9,0
13f1ca2b2a,0
13f1e1aa4c,1
13f1e514d3,1
13f20a0f9b,0
13f21097c6,1
13f21b3022,0
13f22afbcc,0
13f2531596,1
13f27e1018,0
13f2a742d8,0
13f2aac79c,1
13f2c4e599,1
13f2cb8d2e,1
13f2ccde1c,0
13f32fe8df,0
13f335a014,1
13f3366dce,1
13f37a4df7,0
13f38193f6,0
13f399b731,1
13f4621d45,0
13f465ff06,0
13f4972531,0
13f4e745e2,0
13f503a947,1
13f50ea553,1
13f510ef9c,1
13f5146e26,1
13f570dce9,1
13f5768a67,0
13f5bcdd18,0
13f5c70475,0
13f5e6b220,1
13f5fab7ae,1
13f6068c29,0
13f63fd274,0
13f676faaf,0
13f681da10,1
13f695882b,1
13f6d5ffa3,1
13f6de1bba,1
13f6e3f4e0,1
13f6ed8f05,0
13f6f046d5,0
13f709241c,0
13f739e258,1
13f7517d8d,0
13f76893ef,1
13f7947910,0
13f7950f12,1
13f79da9ab,0
13f7b7ec65,0
13f7d68851,1
13f7dfc0c6,0
13f80a589a,0
13f80bfffd,1
13f8195ffd,0
13f82bd16b,0
13f82fa691,1
13f8372d33,1
13f83cc2ea,0
13f84d3015,0
13f8716bd3,0
13f8f0bc40,0
13f95f29a9,0
13f960c2a9,1
13f9703273,0
13f9ab36ae,0
13f9b8b010,1
13fa12f344,1
13fa421110,1
13fa5f8773,0
13fa5fbd73,0
13fa601a18,0
13fa9035aa,1
13faa75d1e,0
13fadc4703,0
13fb43819e,0
13fb5ebd1c,1
13fb7d39ef,1
13fba27549,0
13fba7c280,0
13fbd70676,0
13fbdf9d76,0
13fbf302ad,0
13fc10648f,1
13fc65e4fd,1
13fc665dc9,0
13fc9396bf,0
13fcd406e9,0
13fcff604c,0
13fd05f80a,1
13fd1a0a69,1
13fd1c146a,1
13fd2e49a5,1
13fd3c6959,1
13fd651506,0
13fd73c5ef,1
13fd87ca56,0
13fd9a12bc,0
13fda8a02c,0
13fdabe768,1
13fdc64930,0
13fddf3b10,1
13fde6de97,0
13fdec8269,0
13fe033bbd,0
13fe1001a9,0
13fe1a4d96,1
13fe2aea60,1
13fe319211,1
13fe7cdf85,1
13fe7e2a90,1
13fe88bfdc,0
13fe9e48ed,0
13fea8f909,0
13feb5b14b,0
13fed160b4,1
13fed8490f,1
13fedb2855,0
13ff0854c7,1
13ff152a32,1
13ff1c41c3,0
13ff2d489d,0
13ff532d11,1
13ff6ed991,1
13ffb05f7f,1
13ffefeb61,1
13ffff9e86,1
1400009ea0,0
14001b2ebb,0
14001fa981,0
140020195f,0
14002e032e,0
140041ab16,1
140095bc6f,1
14009b6ab7,0
1400aef9f0,0
1400ca010f,0
1400f22997,0
1400fadb47,1
1401153116,1
14019c3022,1
1401ad16ef,0
1401b2d747,0
1401c6b476,0
1401e79c1e,0
1401ee458b,0
140206b0fa,1
140237605a,1
14025bedbe,0
1402b13434,1
1402b20107,0
1402b986dc,1
140319d12e,1
1403476e71,1
14034ab3b7,0
14036808de,1
1403f7f558,1
140416c1d8,1
1404237104,0
14043c702a,0
1404618a2b,0
140489ea4d,1
14048e4563,0
14049d0d3f,0
1404aca542,1
1404bb0ac1,0
1404c801f1,1
1404c93cc8,0
1404ce8f60,1
1404ed5ead,0
14050209bd,1
140503c6da,1
1405170a5f,0
14053fa954,1
140555fd94,0
14055a55cc,0
1405901146,0
14059c4938,1
1405c68e18,1
1405d2d6da,1
1405fed5c3,1
14060d1609,1
140626b9b1,0
14062e9b5f,0
14065ba5e4,1
14069272d2,1
1406a30855,0
1406b494b8,0
1406de75f1,1
1406e564ff,0
1407030f38,1
1407154f71,0
1407224a7e,1
140744178a,1
14074c368f,0
14074edf56,1
14075397c0,0
14076693bd,0
1407a58aeb,1
1407a73403,0
1407b894e0,1
1407c541fa,0
1408260a57,1
14084962ab,1
1408c5c5de,1
1408c82345,0
1408cf80d3,1
1408dc6ce1,0
1408ec5f67,0
14092a9e86,1
14092b2ab6,0
14095afeed,1
14095b81af,1
14099168f8,1
1409e7c141,1
140a0e989e,1
140a132ad0,0
140a13e06f,1
140a190428,1
140a468498,0
140a57a6c2,1
140a627e45,1
140a674048,0
140a748d0a,0
140a84c2b2,1
140aa638c0,0
140aab1d56,0
140b266e47,0
140b3f3af7,0
140b603133,0
140b647520,0
140b6bc960,1
140b77331f,0
140b831721,0
140bae1bb9,1
140bb06e10,0
140bdfd75d,1
140c3dce24,0
140c6b1d73,1
140c773d09,0
140c7870cb,0
140cdadb39,0
140cef898b,1
140cf7b5bd,0
140cfef7df,0
140d078ab5,1
140d0adbeb,1
140d0bf0f2,0
140d4fc9b7,1
140d5ebdec,1
140d65998f,1
140d7daa0d,1
140df0cc60,1
140e31f81a,1
140eb9e1b3,1
140ebca478,0
140f25cc08,1
140f3d6818,1
140f448277,0
140f4fdfaf,1
140f96de77,1
140fa81e98,0
140fd6757f,1
1410168fea,0
1410189882,1
14102f38ac,0
1410354c73,1
141036b6a4,1
14108fc234,0
141096f285,1
1410b267cb,0
1410fc7163,1
141112cc37,0
14113171f3,1
141141bb62,1
1411da9879,0
1412278ce8,1
14123575c9,1
14127c6699,1
1412928321,0
1412951742,0
1412c43fd7,0
1413042157,0
14130fdc6e,0
1413420bcf,0
14134de897,0
14136a9844,1
1413863819,0
1413e7c6ae,1
141402926e,0
141419f12b,0
14142556cf,0
14145c2dd8,0
14145f0aef,0
141484dccb,0
14148e14cb,1
1414b4d5b4,0
1414e09499,1
1414e7a35b,0
14151202f2,0
141523e97d,1
141524e428,0
14153c514a,0
14154e7bf6,0
14156f9d4a,0
14157dea75,0
1415825582,1
1415a5050f,1
1415a8784a,1
1415b014ac,1
1415c32e40,1
1415ecace3,1
1415ff702d,1
14163cb4bd,0
1416571b7c,1
141657eacf,1
141672743f,0
14167a9e50,0
14167ca20c,0
1416894e39,0
1416a092db,0
1416a66a61,1
1416e9ae9a,1
14170461a6,0
141706034b,1
14171b35d1,1
14172654e1,0
14172a6bef,1
141733b5b9,0
1417349895,0
1417487b42,0
1417563eed,1
1417798736,1
1417817a7a,0
1417875193,1
14178f2788,0
1417a1723d,0
1417b4443f,1
1417c87cc2,0
1417ccb4d2,1
1417d35a15,1
1417ffe49d,1
1418377964,1
14184baa28,1
1418528e5c,1
1418584be0,0
1418aad58b,1
1418ac58e0,0
1418d41b2e,0
1418d5886d,1
1418d97aa7,0
1419087bc4,1
141935813e,0
141956d486,0
14196f66d5,1
14197fa07f,1
14198941ed,1
1419d01a2e,0
1419e4531e,1
1419e480cf,1
1419e5feb4,1
1419eb3302,0
1419ebc5f2,0
1419f95e44,0
141a02af1a,1
141a18e726,0
141a313a35,1
141a41da2c,0
141a6e3bf3,0
141a71540b,0
141a80c69b,0
141a80d262,0
141adc373f,1
141b3622aa,1
141b3a168e,0
141b5694cb,0
141b895116,1
141b9abe45,0
141ba36905,0
141bbe4ca1,0
141bc0d3b9,0
141bc55831,1
141bd3f5ce,0
141bd83050,1
141bdcd9f1,0
141c0c73df,1
141c2c941c,0
141c4045c0,1
141c56406a,1
141c761948,0
141ca03a26,1
141cdbe699,0
141cf9c12e,1
141cfe3738,0
141d1cac69,1
141d249090,1
141d316782,1
141d334e3e,1
141d5de55d,0
141d71e06a,0
141da79454,1
141dc50c38,1
141dd60548,0
141df8db58,1
141e180ee6,1
141e225417,0
141e5bdc6c,1
141e5fb90f,1
141e65385b,0
141e80c78a,0
141e8a3ec6,0
141eb9726c,0
141ec74b51,0
141eca94f5,1
141ecc9ae0,1
141eec6822,1
141f04daf2,0
141f0c57ed,0
141f1fa757,1
141f5c1caf,1
141f5fa6e0,0
141f642771,0
141f877ce5,1
141f9ef72f,0
141fa787aa,1
141fb3004b,1
141fc1d9b8,0
141fd59217,1
14204eae1e,1
142050ddc1,0
1420d808dc,0
1421082445,1
1421167ab9,0
14212a9d76,0
14216098d2,1
14216a01ea,0
1421729782,1
1421a68376,0
142207c8fc,1
142213ca09,0
1422154e55,1
14222b67ef,0
14223e0259,1
14224f9dae,0
1422655cc7,1
142289d7f6,1
14229d1b2e,0
1422bf1750,1
1422f0b9e8,1
1422fbbf13,0
1422ffe4e0,1
142301c5e1,1
1423400b39,0
142341349a,1
14234d4fe6,1
14235fc4cd,0
142388ab64,1
14239a3d26,1
142408840c,0
142421658d,0
142463016a,0
14249ef91b,1
14249f0d06,1
1424af3f19,0
1424b6c83e,0
1424e65bc2,0
1425064e81,1
142512440a,0
14255c3c61,0
14255d5d45,1
142566ef74,1
1425761f34,1
1425838780,1
1425bca278,1
1425f15238,0
142612f766,0
1426179be9,0
1426286e13,1
14262caec1,1
1426304b5a,0
142634f6c0,1
14263e5702,1
14263f321b,0
14268bbea1,1
14269d2add,0
1426b9dbfa,0
1426f46f06,0
1427299946,1
142793a9e5,0
1427b82ed0,0
1427d4018b,0
1427e9817d,1
1427fccd8d,0
1428075995,0
14280e7998,0
1428172679,1
142818767f,0
14281ff37b,0
142853ce25,0
1428709765,1
1428888a5f,1
14288b1d5d,1
14289da673,0
1428c0b44e,0
1428d0f199,1
1428eb6385,0
1428fe47a7,0
1429005031,1
1429135059,1
14292ce419,0
1429415adb,1
1429454634,0
14296f5bad,0
1429a39772,0
1429bea6b2,1
1429fe3325,1
1429ff5dec,1
142a058a77,0
142a2ccf55,0
142a2d4797,1
142a9608aa,0
142aadf8c4,1
142aaef845,1
142ac05aad,0
142ace55de,0
142addfd6b,0
142ae44a60,0
142b1276a9,0
142b8b2541,1
142b8fa57d,0
142bb27138,1
142c08ac6b,1
142c1eca0f,1
142c297973,0
142c410ffc,1
142c540db7,0
142c69f756,1
142cb3cd81,1
142cba6472,1
142cded4db,1
142cea6947,1
142d0a5a12,0
142d20bb8a,0
142d39bc07,1
142d939457,1
142d944479,0
142d9e5f48,0
142d9ea06d,1
142da7cecf,1
142db8444c,1
142dc07e2c,0
142dc3e5df,0
142ddbfd11,1
142de728c8,1
142e02d6c7,1
142e03499a,1
142e0429fe,1
142e552ed5,1
142e58889c,0
142e72148b,0
142e975395,0
142e9cc6b3,1
142ef02d87,0
142f08be4f,1
142f4e25ad,1
142f66da37,1
142f8d7bfc,1
142fcf9a70,0
14300d8d1a,1
14302e9ace,0
14303cb8ad,0
143086f559,1
1430a62deb,0
1430a90e9b,0
1430a989d8,0
1430e49681,0
143116b9c8,1
1431186f85,0
14312f6afa,0
143132bb91,0
1431414dd9,0
14316bbb43,1
1431d3e336,1
1431d636da,0
1431fd5341,1
143236a9c1,1
14327572ec,0
14327a40d4,0
1432c1269e,1
1432c785ff,0
1432caede3,0
14330c9c4b,0
14331b9763,0
1433321b0c,1
14334d9998,1
14339f02fb,1
1433a839e6,0
1433c1926a,1
1433d256a5,0
1433e61a45,0
1433ec0e1b,1
1433f552e1,0
1434292ac6,1
14346ee77f,1
1434720964,1
1434ac99fa,1
1434dee305,0
14352088b0,0
143562ed1f,0
1435889843,1
1435ac816a,1
1435af4a38,0
1435d1f04c,1
1435d48f52,1
1435dc3d49,1
1435e9e924,1
1435eb3917,0
1435ed28cb,1
1435eed7c8,1
1435f10247,1
1435f6a171,1
14362d0ce7,1
143640c94f,0
14364d1ba4,1
14364ed800,1
143652667d,0
14366a39a1,1
1436908735,0
14369dfdbc,0
1436aa7a85,0
1436bca9ff,0
1436e63e55,0
1436ee34cc,1
143707eb0a,1
14370b5ce2,1
1437736068,1
14378a6102,1
14378aac90,1
14379ec81f,1
1437aff856,1
1437b440b2,0
1438327f9a,0
1438393a0f,1
14387e7262,0
1438b58ef4,1
1438b59926,0
14390d5a66,1
1439167201,0
1439239f86,0
143931e1ce,1
14393bbaed,1
1439574ecb,0
1439842c26,0
14398ae3a3,1
1439cece0e,0
143a1eb4f5,1
143a92944a,0
143aca1bb5,1
143ad77c02,0
143ae3661a,0
143af09b2f,0
143b0acc4a,1
143b2a7164,0
143b624e80,0
143b6b242e,0
143b76244b,0
143b8afe29,0
143b924e91,1
143bb4d831,0
143bb647c6,0
143bc13d76,0
143bdda562,1
143c1a5151,1
143c4268f1,1
143c97532c,0
143cb83324,1
143cc214f5,0
143ce8051a,1
143cf1004f,1
143cf43d96,1
143d33f495,1
143d7d3ba4,1
143d889619,1
143d980be3,0
143d9ac894,0
143db46183,0
143db914c5,0
143dcbc0ee,0
143e0b4ea0,1
143e0ffbe4,0
143e1b9845,0
143e2a388e,1
143e41dda8,0
143e4c61bd,0
143e6c5d08,0
143e8bab79,1
143ea7a6ca,1
143ec12c82,1
143ec2091b,1
143ec782dc,0
143f137abe,0
143f1e84b6,1
143f3d3e4a,0
143f3fe83e,0
143f458d13,0
143f462972,1
143f91c308,1
143fdb5ef4,1
144004aa5c,1
14404bd9f0,0
1440553529,0
14405a6c85,1
144060c57f,0
144069c648,1
144076e0f4,1
144083f144,1
14408920be,1
14408f3fc2,0
1440987d9e,1
1440ab8b25,0
1440d4e269,0
1440d5066c,1
1440e5db26,0
1440f9c461,0
1440fc7007,1
1441077576,1
1441133823,0
14414c6794,0
14414e16ba,1
144158e5dd,0
1441b6e7ee,1
1441b9f764,1
1441dcb671,1
1441e37f5f,1
1441ffeed4,1
14420fda92,1
14421a49a2,0
144253f08f,1
14427dab3d,0
14428251fe,0
1442b6c8dd,1
1442d95a64,1
1443440e3c,0
144367ec37,0
14438fc19a,0
14439d7f47,0
1443b2f59f,0
1443c43879,0
1443e070a5,0
1443e7c9fb,0
1443ea70a6,1
1443f61847,1
14440aa6fe,0
14441fb80e,0
14445ddf2b,1
144464bdd7,1
144474702c,1
14448bc63c,1
14449100d0,0
1444fb8cde,0
1445337d81,1
144544e2eb,0
14457856cc,1
14459f3ac7,0
1445c239d8,0
1445fd6da9,1
1446416975,1
144666ef10,0
14466c41d9,1
1446858452,0
1446ae9522,1
1446b6f135,0
1446c93ca1,1
1446dbafe6,1
1446e0a120,1
1446e41fd1,0
144710251b,0
14473cfc81,0
14474a002a,1
1447613859,0
14478393f0,1
1447879bb3,1
1447a6966e,1
1447de8caa,1
1447ea34d1,0
1447eb55e9,0
1447f19321,0
1447f5921d,1
14483e0608,1
1448557909,0
14489ffc6f,1
1448acf301,0
1448ea29fb,1
144923e6d1,0
14492a7fe8,1
144948f60d,0
14495d3447,1
14496b95c3,1
144989959b,1
144a056057,0
144a28d1cb,0
144a982da0,1
144a9a4bd3,1
144ad0e21d,1
144ada4595,1
144aec2cd2,0
144b228bdf,0
144b378fc1,0
144b5ec0d2,1
144b7477ff,1
144b81ab40,1
144bdc5ca1,1
144c03746e,0
144c1a86c1,1
144c32cdaa,0
144c536f08,0
144c58a205,0
144c616831,0
144c6dff2e,0
144c75aa7e,1
144c8288a8,1
144c8a8c6e,0
144ca6c9a0,0
144ce0f320,1
144ce6add9,1
144ceb8506,1
144cee6f38,0
144d194564,0
144d266e21,1
144d2f38a7,1
144d2f423d,1
144d3a804b,1
144d7f2ad6,1
144da2ce9b,1
144dade4b6,0
144de9cf3c,1
144dec6d86,1
144e45b942,0
144e7db99d,1
144ea43604,0
144eb2e184,1
144eb2edea,0
144ec63fbc,0
144ee0284b,0
144f144571,0
144f3ad45b,1
144f5669ac,0
144f5c658e,1
144f9ae8b3,0
144fbb6607,0
144fc70844,0
145011202e,0
145035a829,1
145070adc5,1
1450824c95,0
145084d495,0
1450a7322b,0
1450b77278,0
1450b96eb3,0
1450d6f476,0
1450e15987,0
1450e6217f,1
1450ef11de,1
14516b67d8,0
1451c36fa5,0
1451ea0777,1
1451ea4800,0
14520e78da,1
14522703b9,1
145227b3b2,1
14522fad22,0
14524c39dd,0
14527f006e,0
14529607d2,0
1452b36ae5,1
1452ce459a,0
1452e46fb5,1
1452ec53c5,1
1452fa564e,1
14531259d8,0
1453132059,0
145314761d,0
145351c014,0
1453563489,0
14537368c6,0
145374af98,0
1453755c5c,0
14538a4f9d,0
145399c650,0
1453b148f4,0
1453d3e82e,1
1453db98bb,0
1453ee463d,1
145447ac52,0
145465ffd3,1
1454689e6d,0
1454790857,0
1454846d9d,0
14548b68d6,0
14549ac071,0
1454afa31c,1
1454c62627,0
1454d93240,0
1454f1fce5,0
1454fb2562,0
14550662c5,1
14550f4d04,1
1455281aad,1
1455422e76,0
1455854f27,0
14558e6edf,0
1455a8a783,0
1455d820cb,1
1455f533d1,1
14566cfe37,0
14569c6285,1
1456b6b66e,1
1456ff8f7a,0
14571bab12,0
14574cdcbc,0
1457569d1d,1
145787b52b,1
14579cdce1,0
1458005601,0
1458104c04,0
1458181d98,0
1458208e28,0
14584a05d3,1
145886e728,1
145893a8c5,0
1458a85601,1
1458bddd8f,1
1458c46384,1
1458e4f39a,0
1458f111ca,0
1458ffeea5,1
14591cb560,0
14594b9409,1
14594ec375,1
1459809f5e,0
14598d2004,0
1459c71c9c,1
1459e9ead4,1
1459f6622a,1
145a41dcea,1
145a5355a2,1
145a5e7279,1
145a664831,1
145a74e852,0
145a8815a1,0
145a9fb35c,1
145ab516f8,1
145ad6cd8e,1
145afeea5e,0
145b146c3f,1
145b1b130e,0
145b28fb8d,1
145b64d752,1
145b9a0883,1
145bee51b9,0
145c06e870,1
145c0f7818,0
145c39a238,1
145c3db8a4,1
145c749845,1
145c9b86d5,0
145cad7923,0
145cc48b3c,1
145cd1d71e,1
145ce77d13,1
145cf0cc5f,0
145d06f494,1
145d14fb47,1
145d1763c3,0
145d1983bd,0
145d25112b,1
145d407079,1
145d5176ba,0
145d56c8df,0
145da4b33b,0
145da94e9c,1
145dc2752d,0
145de72b62,0
145df03ede,0
145e073592,0
145e0983ad,1
145e0b809c,0
145e118079,1
145e126787,0
145e1ab867,0
145e219de9,0
145e31288c,1
145e55a645,1
145e95c2e2,1
145eafe518,1
145eb959a5,1
145ebcfeb6,0
145ec06916,1
145ecbc10f,0
145ef33059,0
145f0767f3,0
145f18cb97,1
145f28c7fe,0
145f342072,1
145f94497b,0
145fa8171e,0
145fbf82e2,1
145ffc625a,0
1460223d49,0
146027f222,0
14603f2f34,1
14606ab852,1
1460d17227,1
1460df5f03,1
1460e86c76,0
1460f43c79,1
14610ad9dd,0
14610ed168,0
14610f5ef4,0
14611c113f,0
1461263b62,0
14613499df,0
1461705966,1
1461c09ac6,0
1461c3aa31,0
1461d779cb,0
1461dbec67,0
1461ea6ce7,0
14620a2df6,0
146239496f,1
14623bf299,1
14623e2ef3,1
146261955e,0
146262c667,0
14626799f7,1
14627abf68,0
14629a12fb,0
1462cb18dd,0
1462dd485c,1
1462f18a03,1
14632004d0,1
146323c023,1
14638634b3,0
14639181b3,1
14639acb00,1
1463aadc4a,1
1463b69856,0
1463c12153,0
1463d17580,0
14640b4421,1
146427efd3,1
146427fc2f,0
146443d834,0
1464562254,0
14645e044a,0
14645ede77,0
146467a387,0
1464691197,0
1464695ffc,1
146476cbf4,0
14648f86b1,0
1464a7d29e,0
1464b093ac,1
1464d91c45,0
1464f14079,0
146518d527,0
146521b18e,1
14652d8b1b,0
14656e2c80,0
14658e7993,1
14659f17b6,1
1465ad719b,0
1465c164dd,1
1465d25593,1
1465d6cd94,0
1465fa8132,1
1465fb9386,1
1466137a53,0
14661a2a29,1
146626c50b,0
14665a45f1,1
14667e597a,1
14668dfeb6,1
1466935d4c,1
1466e3e223,1
1466fb9d56,1
1467690760,1
1467716efd,0
1467753fc3,0
1467a8a4b6,0
1467ad15a6,0
1467c4e363,1
1467f046d8,0
14682d84bf,0
14683d2fba,1
146873fe27,0
14688da359,1
1468b7ea1a,1
1468c66d5c,1
1468e99662,1
1468ee82e3,0
1468fcfbda,1
1469039232,1
14695cf8d4,1
14695ff276,1
1469638387,0
14697b1cfe,0
14697cb244,0
14698ce728,0
1469b84d8d,0
1469d128d7,1
1469ef358e,0
146a083787,1
146a45f40d,1
146a5197fc,1
146a65128a,1
146a65c0d0,1
146a7cafcd,0
146a83c99d,0
146a957e90,1
146aae6af0,0
146ad1f60f,0
146ae26f67,1
146aeff52b,0
146afab694,1
146b010f71,1
146b0d84d9,0
146b2331e5,0
146b3fbda0,1
146b4d5810,0
146b5925df,0
146b6850fa,0
146b9113f8,1
146bba6b13,0
146bbfdb4e,0
146bcf734e,1
146bcfada3,1
146be64b11,0
146c25053b,0
146c2d6262,1
146c56a5b8,0
146c9ca398,1
146c9e656e,0
146ca03f2e,1
146caae93d,0
146cbaf078,1
146cd4444f,1
146cded2c1,0
146d22e448,1
146d24f46f,1
146d715a2e,0
146d780df9,0
146d889f5f,0
146dca6026,1
146dcfc96d,0
146dd31dc1,0
146e17b896,1
146e2a7e8c,0
146e349a24,0
146e52f50e,0
146e554b01,1
146e68ffd0,1
146e81343b,1
146e972165,0
146e9b2cea,0
146ea260f1,1
146ebda9d7,0
146ed86c10,0
146ee476f2,0
146ef62b97,0
146f0a9804,1
146f38798c,0
146f393e9a,1
146f5e43e9,0
146fa65ba5,1
146fb690ae,1
146fc62186,1
146fd658a9,1
146fe7e891,0
1470767c57,1
1470ca18f2,0
147144f3d3,1
14714a5d54,1
14715b125a,0
147187440b,0
14718d9a33,0
1471cea53a,1
1471dc9e30,0
14720f7cc2,1
1472341ee8,0
1472511a59,1
14728bdc11,0
1472a6ba58,0
1472acb6bc,0
1472fc1709,0
147305b38f,1
14730a87b6,0
14732efdf4,0
147332d4b3,1
1473490070,1
147373ab42,0
14737441ca,0
14738d5f70,1
1473b34fe5,0
1473d5a203,1
1473ebd9b9,0
1473f63c70,0
14740c4a76,0
147424444f,0
147489c923,0
1474de1488,1
1474e69fb8,0
147511a118,1
1475166814,0
14752e0050,1
147532634b,1
147592d0ff,1
1475df7488,1
14760be032,0
147648e7c6,0
14764c1da3,1
1476533415,1
147659109a,1
1476b0ccea,1
1476be0098,0
1476be56de,1
1476ed5952,1
1476f5a492,0
1476f91f07,0
1476fcacba,1
14771425c2,0
14774b415b,0
1477510f90,0
147770a245,1
147786f29a,0
1477c4b3e3,0
1477df8f4d,1
1477e85548,1
147833b890,1
147833dcf4,1
14785fa05a,1
14789249b5,1
1478fca8da,0
1479040ae2,0
14790d2d54,1
1479247b9a,0
14795758d0,1
147963305b,0
1479643d57,0
147978216e,1
14798e44b3,1
1479b6c70d,1
1479d16462,1
147a22cb42,0
147a36bedc,1
147a421082,1
147a76a87f,1
147abb11b5,0
147ac097e1,0
147ac15867,1
147b3419c1,0
147b381d89,0
147b5604e4,1
147b6927f2,1
147b6a3b18,1
147bd21a9d,0
147bd5ea28,1
147c1eaee4,1
147c27d58c,0
147c6bfd54,1
147ca551bd,0
147cac5ed4,0
147cd37162,1
147cdb2e14,1
